user_id,signup_date,country,device_type,acquisition_channel,age_group,email
3620,2024-02-14,AE,desktop,organic_search,35-44,katherinemoore@example.com
3621,2024-05-30,CA,mobile,paid_search,18-24,lindsay21@example.org
3622,2024-01-01,SG,mobile,paid_search,25-34,yhayes@example.com
3623,2024-01-01,AE,desktop,organic_search,55+,seanmitchell@example.net
3624,2024-01-01,FR,desktop,email,25-34,lopezvirginia@example.com
3625,2024-01-01,US,mobile,organic_search,45-54,donaldmack@example.net
3626,2024-05-11,BR,tablet,paid_search,55+,hubercassandra@example.org
3627,2024-03-18,FR,desktop,direct,35-44,weaverlarry@example.com
3628,2024-01-01,AE,desktop,direct,18-24,anthonyrivera@example.com
3629,2024-03-24,US,mobile,paid_search,55+,john36@example.org
3630,2024-01-01,UK,desktop,paid_search,25-34,pferguson@example.com
3631,2024-01-01,US,tablet,referral,35-44,daniel87@example.com
3632,2024-01-01,IN,mobile,organic_search,55+,carterlance@example.net
3633,2024-01-06,AU,mobile,social_media,45-54,isaac78@example.net
3634,2024-06-29,DE,desktop,social_media,35-44,deborahbrown@example.com
3635,2024-01-01,CA,desktop,social_media,55+,john20@example.org
3636,2024-03-23,AU,mobile,email,55+,crystal30@example.com
3637,2024-04-20,UK,tablet,social_media,25-34,brandonanderson@example.net
3638,2024-06-22,CA,desktop,referral,45-54,daniel10@example.com
3639,2024-04-26,AU,mobile,organic_search,45-54,angela37@example.com
3640,2024-06-17,US,desktop,organic_search,18-24,karina82@example.com
3641,2024-05-06,UK,tablet,email,25-34,johnstonbrianna@example.net
3642,2024-01-01,US,desktop,social_media,25-34,shellymontgomery@example.com
3643,2024-05-03,IN,mobile,organic_search,18-24,xhall@example.org
3644,2024-01-01,BR,tablet,social_media,45-54,williamcombs@example.com
3645,2024-01-01,IN,mobile,referral,55+,leelawrence@example.org
3646,2024-01-01,BR,mobile,social_media,18-24,tranandrew@example.org
3647,2024-04-25,UK,desktop,organic_search,18-24,nvance@example.com
3648,2024-01-01,US,desktop,direct,18-24,cheryl74@example.com
3649,2024-01-01,AU,desktop,paid_search,18-24,rebeccaadams@example.com
3650,2024-01-01,AE,mobile,social_media,55+,rgregory@example.org
3651,2024-06-15,UK,desktop,organic_search,18-24,chad69@example.net
3652,2024-01-01,US,desktop,organic_search,18-24,alexis18@example.net
3653,2024-01-01,AE,desktop,paid_search,25-34,susan08@example.net
3654,2024-05-28,BR,mobile,email,45-54,lesliebrown@example.org
3655,2024-01-01,IN,mobile,direct,25-34,millermegan@example.com
3656,2024-01-01,IN,mobile,referral,35-44,pford@example.org
3657,2024-06-15,FR,desktop,organic_search,18-24,zcabrera@example.net
3658,2024-02-24,FR,mobile,organic_search,35-44,bporter@example.org
3659,2024-01-01,BR,tablet,social_media,45-54,johnsonjonathan@example.com
3660,2024-01-01,IN,tablet,organic_search,45-54,xzuniga@example.org
3661,2024-06-11,IN,desktop,organic_search,45-54,drubio@example.net
3662,2024-01-10,US,desktop,organic_search,25-34,lgonzalez@example.com
3663,2024-01-01,US,mobile,paid_search,45-54,william65@example.com
3664,2024-05-14,FR,tablet,organic_search,55+,qnelson@example.net
3665,2024-03-01,US,mobile,paid_search,55+,jake07@example.com
3666,2024-01-01,IN,mobile,paid_search,25-34,torrescharles@example.com
3667,2024-01-14,UK,mobile,social_media,25-34,debbie53@example.net
3668,2024-01-19,CA,mobile,social_media,55+,drakemichael@example.org
3669,2024-02-11,UK,mobile,social_media,18-24,perezalex@example.org
3670,2024-03-02,UK,mobile,social_media,55+,steven73@example.org
3671,2024-01-01,IN,desktop,social_media,25-34,turnerdavid@example.com
3672,2024-01-06,IN,desktop,paid_search,45-54,qrichards@example.com
3673,2024-01-01,AU,desktop,organic_search,18-24,fisherkatie@example.com
3674,2024-01-01,IN,mobile,referral,45-54,hernandezdavid@example.org
3675,2024-05-23,UK,mobile,direct,45-54,lauren76@example.net
3676,2024-01-01,IN,desktop,direct,55+,dsanchez@example.com
3677,2024-01-09,BR,tablet,email,35-44,patriciaking@example.com
3678,2024-01-01,UK,tablet,organic_search,45-54,williamscasey@example.org
3679,2024-02-23,US,desktop,email,45-54,emorris@example.org
3680,2024-01-01,IN,desktop,organic_search,55+,deborah56@example.net
3681,2024-06-13,FR,mobile,organic_search,18-24,craigkeith@example.org
3682,2024-05-11,AU,mobile,organic_search,35-44,kaylee31@example.net
3683,2024-01-01,US,mobile,paid_search,55+,matthew82@example.net
3684,2024-04-30,US,desktop,email,35-44,adam57@example.com
3685,2024-01-08,US,desktop,direct,35-44,rwilliams@example.org
3686,2024-06-17,US,mobile,direct,35-44,tylergordon@example.net
3687,2024-02-12,DE,desktop,direct,25-34,lori86@example.net
3688,2024-01-01,SG,desktop,direct,55+,sandra19@example.net
3689,2024-01-01,BR,desktop,social_media,25-34,rosestacey@example.com
3690,2024-06-29,AE,mobile,referral,45-54,cgriffith@example.net
3691,2024-01-01,US,desktop,direct,45-54,odomjoseph@example.org
3692,2024-01-01,UK,tablet,social_media,35-44,melissaspencer@example.org
3693,2024-01-01,US,mobile,social_media,55+,leedaniel@example.org
3694,2024-01-01,US,desktop,paid_search,18-24,ashleygardner@example.net
3695,2024-01-01,BR,desktop,referral,55+,cwalker@example.org
3696,2024-01-12,US,desktop,email,55+,mjackson@example.net
3697,2024-05-28,AU,tablet,organic_search,55+,lgarcia@example.org
3698,2024-01-11,BR,mobile,direct,18-24,dean41@example.com
3699,2024-06-05,US,desktop,organic_search,18-24,yturner@example.org
3700,2024-01-06,US,mobile,email,18-24,parkerjean@example.com
3701,2024-04-21,US,desktop,paid_search,45-54,salazarvanessa@example.net
3702,2024-05-03,IN,desktop,referral,35-44,lsellers@example.net
3703,2024-06-27,FR,mobile,direct,55+,wolfekevin@example.net
3704,2024-01-01,UK,desktop,paid_search,25-34,tatejoshua@example.net
3705,2024-04-20,UK,mobile,social_media,25-34,nelsonmichelle@example.com
3706,2024-02-01,IN,mobile,organic_search,45-54,karaduffy@example.com
3707,2024-01-01,IN,mobile,referral,55+,camachoanna@example.org
3708,2024-01-01,BR,desktop,paid_search,55+,banksvalerie@example.net
3709,2024-01-01,US,mobile,email,18-24,dbradley@example.com
3710,2024-01-01,IN,desktop,email,55+,sarah12@example.com
3711,2024-01-27,US,desktop,paid_search,35-44,rochawendy@example.com
3712,2024-01-01,BR,mobile,email,45-54,walkeralicia@example.net
3713,2024-01-01,UK,mobile,organic_search,25-34,jacquelinejensen@example.net
3714,2024-02-05,UK,mobile,organic_search,55+,xlopez@example.net
3715,2024-02-12,US,mobile,organic_search,55+,pricecourtney@example.org
3716,2024-01-01,BR,tablet,direct,55+,bthomas@example.com
3717,2024-03-18,US,desktop,organic_search,25-34,bnewman@example.net
3718,2024-01-16,BR,mobile,social_media,35-44,christian23@example.org
3719,2024-01-28,AE,mobile,paid_search,18-24,jessica70@example.com
3720,2024-02-18,FR,tablet,email,45-54,sawyerjames@example.com
3721,2024-01-05,IN,desktop,organic_search,45-54,morenomelanie@example.com
3722,2024-01-01,US,desktop,direct,55+,brandon09@example.com
3723,2024-01-01,UK,desktop,email,18-24,gregory71@example.org
3724,2024-01-01,UK,mobile,email,55+,brendan30@example.net
3725,2024-01-01,AE,desktop,organic_search,18-24,deborahorr@example.net
3726,2024-02-26,DE,tablet,organic_search,18-24,qpowell@example.org
3727,2024-01-01,IN,desktop,referral,45-54,connie76@example.net
3728,2024-01-01,AU,desktop,social_media,45-54,bcunningham@example.net
3729,2024-05-17,IN,desktop,direct,35-44,mariapage@example.org
3730,2024-06-26,BR,mobile,referral,18-24,zjackson@example.net
3731,2024-06-10,US,mobile,paid_search,55+,hillmichael@example.com
3732,2024-01-03,SG,desktop,organic_search,45-54,wallacepamela@example.net
3733,2024-06-27,AE,desktop,organic_search,25-34,smitheric@example.net
3734,2024-01-01,AE,desktop,email,55+,patricia26@example.org
3735,2024-01-01,IN,mobile,paid_search,45-54,zreeves@example.net
3736,2024-01-01,US,mobile,organic_search,45-54,alexishart@example.com
3737,2024-06-29,US,desktop,social_media,18-24,xwilliams@example.org
3738,2024-01-02,AU,mobile,paid_search,18-24,dianecohen@example.net
3739,2024-01-01,AU,mobile,organic_search,45-54,matthewnelson@example.com
3740,2024-01-01,BR,mobile,referral,18-24,snydermichael@example.com
3741,2024-01-01,AU,mobile,organic_search,35-44,wyattjeanne@example.com
3742,2024-01-01,BR,mobile,paid_search,55+,jondixon@example.org
3743,2024-05-13,AU,mobile,organic_search,55+,liukaitlyn@example.net
3744,2024-01-01,CA,tablet,referral,35-44,cheryllittle@example.org
3745,2024-05-15,CA,desktop,social_media,35-44,stacymendoza@example.net
3746,2024-01-01,AE,mobile,paid_search,18-24,teresa17@example.com
3747,2024-01-06,IN,desktop,paid_search,45-54,kevin46@example.com
3748,2024-04-21,BR,desktop,organic_search,55+,laurenjohnston@example.org
3749,2024-02-09,BR,tablet,social_media,18-24,qfriedman@example.com
3750,2024-04-09,IN,mobile,organic_search,25-34,leah13@example.org
3751,2024-03-06,UK,mobile,organic_search,25-34,traviswood@example.net
3752,2024-06-08,US,mobile,paid_search,35-44,kroach@example.com
3753,2024-01-01,US,desktop,paid_search,25-34,amanda61@example.com
3754,2024-01-01,IN,desktop,social_media,18-24,jonathonreed@example.net
3755,2024-01-01,UK,tablet,paid_search,25-34,seanmarks@example.net
3756,2024-01-21,US,desktop,social_media,25-34,sandra85@example.net
3757,2024-04-28,US,desktop,referral,25-34,blackburnpatrick@example.org
3758,2024-01-01,DE,desktop,direct,18-24,eric44@example.net
3759,2024-01-01,DE,desktop,organic_search,45-54,bridget47@example.net
3760,2024-06-15,US,desktop,social_media,55+,rbrown@example.org
3761,2024-04-14,AE,mobile,organic_search,25-34,jamesingram@example.net
3762,2024-01-01,US,desktop,organic_search,25-34,charles66@example.com
3763,2024-05-15,BR,desktop,social_media,45-54,cortezcasey@example.com
3764,2024-01-01,DE,tablet,social_media,55+,ablack@example.org
3765,2024-02-20,IN,mobile,organic_search,25-34,brandon42@example.org
3766,2024-05-03,DE,mobile,paid_search,45-54,virginia68@example.org
3767,2024-01-01,US,mobile,paid_search,25-34,robert90@example.net
3768,2024-01-01,AE,desktop,paid_search,55+,brenda16@example.com
3769,2024-01-01,US,mobile,paid_search,18-24,samuelali@example.net
3770,2024-06-24,CA,desktop,paid_search,18-24,ethan33@example.org
3771,2024-01-01,SG,desktop,email,18-24,vstrickland@example.org
3772,2024-01-01,US,mobile,organic_search,55+,wrighttina@example.net
3773,2024-06-07,US,desktop,direct,18-24,westrodney@example.net
3774,2024-03-28,UK,mobile,organic_search,35-44,sjohnson@example.org
3775,2024-04-19,US,desktop,organic_search,45-54,rross@example.net
3776,2024-01-01,UK,desktop,social_media,55+,jeanne24@example.com
3777,2024-01-01,UK,mobile,referral,25-34,dyereric@example.com
3778,2024-06-29,AU,desktop,social_media,18-24,ericalopez@example.net
3779,2024-01-01,AE,mobile,email,55+,hardinjohn@example.org
3780,2024-01-01,US,tablet,social_media,25-34,martinjamie@example.net
3781,2024-03-21,AE,mobile,organic_search,55+,meganmiller@example.com
3782,2024-01-01,IN,mobile,direct,18-24,kurt20@example.org
3783,2024-03-24,US,mobile,paid_search,18-24,crystalfloyd@example.org
3784,2024-01-01,US,desktop,paid_search,25-34,annablackwell@example.org
3785,2024-05-20,BR,tablet,organic_search,25-34,shawnmatthews@example.com
3786,2024-01-01,US,desktop,paid_search,35-44,ngarner@example.org
3787,2024-06-04,US,desktop,email,55+,benjamin18@example.com
3788,2024-01-01,US,tablet,referral,55+,melissastevens@example.org
3789,2024-05-08,AU,mobile,social_media,18-24,rodriguezkevin@example.org
3790,2024-01-01,US,desktop,organic_search,25-34,cynthiacarter@example.net
3791,2024-01-01,SG,desktop,paid_search,35-44,greenmandy@example.com
3792,2024-01-01,AU,desktop,paid_search,25-34,milesmegan@example.net
3793,2024-01-01,AE,mobile,social_media,45-54,arthur43@example.org
3794,2024-01-01,AE,mobile,paid_search,18-24,westjared@example.com
3795,2024-06-18,BR,desktop,email,55+,ecrawford@example.com
3796,2024-01-01,BR,mobile,paid_search,45-54,fcortez@example.org
3797,2024-04-29,US,mobile,organic_search,18-24,jesse70@example.com
3798,2024-06-19,US,desktop,social_media,45-54,jhenderson@example.net
3799,2024-06-18,AE,mobile,email,45-54,cameronrodriguez@example.net
3800,2024-01-01,IN,mobile,direct,25-34,arnoldmegan@example.org
3801,2024-04-28,DE,mobile,organic_search,18-24,wjackson@example.org
3802,2024-01-01,US,tablet,social_media,35-44,sierra07@example.com
3803,2024-01-01,CA,desktop,organic_search,18-24,zcamacho@example.org
3804,2024-01-01,BR,mobile,organic_search,18-24,danielreese@example.com
3805,2024-01-08,IN,mobile,referral,45-54,edwardseric@example.org
3806,2024-01-22,IN,mobile,direct,45-54,glewis@example.org
3807,2024-01-01,AU,tablet,organic_search,55+,burkeclaudia@example.net
3808,2024-01-22,IN,desktop,social_media,35-44,marilyn09@example.com
3809,2024-01-01,CA,mobile,paid_search,25-34,jacksonedward@example.com
3810,2024-06-19,IN,mobile,email,55+,jamesramirez@example.org
3811,2024-02-03,IN,desktop,social_media,25-34,ncarroll@example.org
3812,2024-02-22,US,mobile,paid_search,45-54,lopezkathleen@example.net
3813,2024-01-01,US,tablet,organic_search,45-54,varmstrong@example.com
3814,2024-06-09,US,mobile,paid_search,55+,brian66@example.org
3815,2024-06-25,IN,mobile,organic_search,55+,matthewcarpenter@example.com
3816,2024-03-23,CA,tablet,social_media,45-54,seansalazar@example.org
3817,2024-05-04,BR,mobile,email,45-54,helenyoung@example.net
3818,2024-01-01,CA,mobile,direct,18-24,ggiles@example.net
3819,2024-06-05,CA,mobile,organic_search,25-34,brownaaron@example.net
3820,2024-04-16,IN,desktop,organic_search,35-44,william84@example.org
3821,2024-02-25,BR,desktop,paid_search,18-24,michaellewis@example.org
3822,2024-01-07,UK,desktop,organic_search,25-34,douglas27@example.org
3823,2024-01-01,FR,desktop,organic_search,35-44,robin27@example.com
3824,2024-06-11,UK,mobile,paid_search,35-44,guerreromichael@example.com
3825,2024-01-10,SG,mobile,paid_search,55+,lsmith@example.net
3826,2024-06-14,US,desktop,paid_search,55+,rkennedy@example.net
3827,2024-01-01,DE,tablet,direct,35-44,clayjames@example.com
3828,2024-01-01,IN,desktop,paid_search,45-54,ireed@example.com
3829,2024-01-01,IN,tablet,social_media,55+,oscarlewis@example.com
3830,2024-01-16,BR,desktop,organic_search,35-44,davidbennett@example.net
3831,2024-01-01,US,desktop,paid_search,55+,andrewbell@example.com
3832,2024-06-26,AE,mobile,referral,55+,riverakevin@example.net
3833,2024-01-01,UK,mobile,organic_search,45-54,jenna64@example.com
3834,2024-05-05,US,mobile,paid_search,45-54,ashley76@example.org
3835,2024-01-24,IN,mobile,organic_search,25-34,josephevans@example.org
3836,2024-01-01,IN,tablet,organic_search,35-44,beckraymond@example.org
3837,2024-05-01,BR,desktop,paid_search,35-44,bettysexton@example.net
3838,2024-01-01,BR,tablet,social_media,55+,diana48@example.org
3839,2024-01-01,US,mobile,referral,18-24,thughes@example.com
3840,2024-01-01,DE,mobile,organic_search,18-24,hfreeman@example.org
3841,2024-02-21,UK,desktop,email,25-34,myersjessica@example.com
3842,2024-01-01,BR,mobile,organic_search,55+,rickmoses@example.net
3843,2024-05-30,AU,desktop,referral,35-44,gyoung@example.org
3844,2024-01-01,US,desktop,paid_search,55+,christophervega@example.net
3845,2024-02-18,US,tablet,paid_search,25-34,jasmineparker@example.org
3846,2024-01-01,IN,tablet,organic_search,25-34,nharris@example.net
3847,2024-02-11,AE,mobile,paid_search,35-44,cwilson@example.org
3848,2024-06-17,CA,mobile,organic_search,45-54,peterwilson@example.org
3849,2024-01-01,CA,desktop,social_media,18-24,longapril@example.com
3850,2024-06-23,UK,mobile,direct,25-34,christina66@example.com
3851,2024-01-01,AE,mobile,organic_search,45-54,hendricksstephanie@example.net
3852,2024-01-25,AU,mobile,organic_search,18-24,gonzalezandrea@example.net
3853,2024-01-01,US,desktop,direct,35-44,dthomas@example.net
3854,2024-01-01,FR,tablet,organic_search,35-44,ryanbrittney@example.com
3855,2024-01-01,CA,mobile,organic_search,18-24,perryelaine@example.net
3856,2024-01-01,UK,mobile,email,18-24,jamesrandy@example.net
3857,2024-01-01,US,mobile,direct,25-34,james69@example.com
3858,2024-01-01,IN,mobile,organic_search,55+,michael13@example.com
3859,2024-06-23,FR,mobile,organic_search,45-54,jeremybrown@example.org
3860,2024-03-31,FR,mobile,paid_search,25-34,jmorrow@example.net
3861,2024-01-01,US,desktop,social_media,35-44,stephen72@example.com
3862,2024-01-01,UK,desktop,direct,18-24,ashley99@example.net
3863,2024-05-07,CA,mobile,social_media,45-54,michaelmorris@example.org
3864,2024-01-01,IN,mobile,referral,35-44,ugraham@example.org
3865,2024-06-06,AU,tablet,organic_search,25-34,shannonmejia@example.org
3866,2024-05-27,AU,mobile,organic_search,55+,zporter@example.com
3867,2024-01-01,AE,mobile,organic_search,35-44,elizabeth72@example.org
3868,2024-01-07,SG,mobile,direct,25-34,larrytorres@example.net
3869,2024-01-02,US,desktop,paid_search,55+,matthewgonzales@example.net
3870,2024-01-01,BR,mobile,organic_search,18-24,cannonkimberly@example.com
3871,2024-04-12,BR,desktop,organic_search,55+,wvaughn@example.org
3872,2024-03-15,DE,desktop,social_media,25-34,jarviskenneth@example.com
3873,2024-01-01,IN,desktop,paid_search,25-34,rachel06@example.net
3874,2024-01-23,US,mobile,referral,55+,jamiewilliams@example.net
3875,2024-01-01,AE,mobile,social_media,25-34,john76@example.net
3876,2024-06-30,US,mobile,social_media,45-54,sara25@example.org
3877,2024-01-01,UK,desktop,paid_search,25-34,samantha77@example.com
3878,2024-01-01,IN,desktop,organic_search,25-34,rileykimberly@example.net
3879,2024-06-22,BR,desktop,organic_search,55+,jasontaylor@example.com
3880,2024-01-01,CA,mobile,paid_search,25-34,floresmelissa@example.net
3881,2024-01-01,UK,mobile,email,25-34,johnstondebra@example.com
3882,2024-06-09,BR,mobile,organic_search,35-44,abigailthomas@example.org
3883,2024-01-28,US,desktop,direct,35-44,timothy50@example.net
3884,2024-01-01,IN,desktop,paid_search,45-54,gonzaleztravis@example.org
3885,2024-01-01,US,mobile,social_media,35-44,gsnyder@example.com
3886,2024-01-24,AU,mobile,organic_search,25-34,mcdonaldjared@example.com
3887,2024-01-01,UK,desktop,direct,35-44,robert93@example.org
3888,2024-01-01,CA,desktop,organic_search,18-24,victoria15@example.org
3889,2024-01-01,DE,desktop,social_media,55+,zwatkins@example.org
3890,2024-01-01,AU,desktop,direct,45-54,cassandrarose@example.com
3891,2024-06-05,IN,desktop,email,45-54,gjones@example.net
3892,2024-01-01,IN,desktop,organic_search,25-34,jnguyen@example.org
3893,2024-05-20,CA,desktop,paid_search,35-44,gerald36@example.net
3894,2024-01-01,US,mobile,social_media,35-44,wthompson@example.net
3895,2024-02-09,US,mobile,social_media,55+,morenoterrence@example.net
3896,2024-01-13,CA,desktop,paid_search,55+,juliataylor@example.org
3897,2024-03-15,IN,desktop,paid_search,18-24,dennis25@example.com
3898,2024-01-01,US,desktop,referral,18-24,tberger@example.org
3899,2024-01-01,CA,mobile,organic_search,18-24,connordaugherty@example.com
3900,2024-01-01,IN,tablet,social_media,45-54,taylorderek@example.com
3901,2024-05-17,IN,mobile,social_media,45-54,kimberlysmith@example.com
3902,2024-01-01,UK,mobile,organic_search,25-34,william81@example.net
3903,2024-02-08,UK,mobile,organic_search,55+,wanderson@example.com
3904,2024-01-01,US,mobile,social_media,18-24,plara@example.com
3905,2024-02-25,BR,mobile,referral,55+,leah48@example.net
3906,2024-05-18,IN,mobile,paid_search,25-34,grahamjoseph@example.net
3907,2024-05-23,AU,tablet,email,35-44,james13@example.org
3908,2024-01-01,US,desktop,email,35-44,floresrachel@example.com
3909,2024-01-01,US,tablet,social_media,55+,david83@example.net
3910,2024-05-26,IN,desktop,organic_search,25-34,sbrown@example.net
3911,2024-01-01,CA,desktop,organic_search,35-44,deborah05@example.org
3912,2024-03-09,FR,desktop,paid_search,45-54,jacksonadam@example.net
3913,2024-01-01,IN,mobile,organic_search,45-54,qthomas@example.net
3914,2024-04-17,IN,desktop,social_media,45-54,william35@example.org
3915,2024-03-15,IN,mobile,social_media,35-44,brodriguez@example.com
3916,2024-01-01,IN,desktop,direct,45-54,suzannedunlap@example.com
3917,2024-06-22,BR,desktop,paid_search,18-24,harrisontroy@example.com
3918,2024-01-29,US,desktop,organic_search,25-34,mejiasara@example.org
3919,2024-01-01,CA,desktop,organic_search,45-54,coxteresa@example.net
3920,2024-05-15,US,mobile,organic_search,55+,ffriedman@example.net
3921,2024-06-01,IN,mobile,paid_search,35-44,mcintoshdenise@example.org
3922,2024-01-01,US,desktop,paid_search,18-24,diana95@example.org
3923,2024-01-01,IN,desktop,social_media,45-54,sarahleon@example.org
3924,2024-02-01,AU,mobile,organic_search,18-24,michaelkoch@example.org
3925,2024-01-01,CA,tablet,social_media,55+,katherine91@example.org
3926,2024-04-21,DE,mobile,paid_search,35-44,johnsonlouis@example.com
3927,2024-02-01,CA,desktop,referral,35-44,pmiller@example.com
3928,2024-01-01,DE,desktop,organic_search,18-24,dlynch@example.net
3929,2024-01-01,CA,desktop,referral,55+,perezholly@example.com
3930,2024-01-01,DE,desktop,email,35-44,johnsonjerry@example.net
3931,2024-01-01,UK,desktop,social_media,35-44,tammy47@example.com
3932,2024-01-30,US,mobile,social_media,55+,schultzmiranda@example.net
3933,2024-01-01,US,desktop,paid_search,45-54,aaron23@example.net
3934,2024-01-01,CA,mobile,referral,55+,jessicathompson@example.org
3935,2024-06-11,FR,mobile,direct,55+,stevemullen@example.net
3936,2024-01-01,US,desktop,referral,55+,meganturner@example.net
3937,2024-02-18,US,mobile,organic_search,45-54,jramos@example.net
3938,2024-01-01,IN,desktop,direct,35-44,moorepaul@example.org
3939,2024-01-01,US,mobile,paid_search,35-44,greendestiny@example.org
3940,2024-03-02,FR,desktop,email,18-24,qpayne@example.net
3941,2024-01-01,US,desktop,social_media,35-44,glittle@example.org
3942,2024-01-16,BR,desktop,social_media,55+,david72@example.net
3943,2024-01-01,FR,desktop,email,35-44,glenn70@example.net
3944,2024-01-01,US,desktop,email,45-54,karen35@example.net
3945,2024-01-01,SG,mobile,social_media,55+,jill30@example.com
3946,2024-01-21,US,mobile,social_media,45-54,wrightjames@example.org
3947,2024-01-01,UK,mobile,direct,55+,jesse14@example.net
3948,2024-05-12,US,desktop,email,55+,nancy62@example.net
3949,2024-01-01,US,mobile,paid_search,25-34,bennettjeremy@example.net
3950,2024-01-01,US,tablet,social_media,18-24,smithearl@example.com
3951,2024-01-01,US,desktop,direct,25-34,uhernandez@example.net
3952,2024-06-12,DE,desktop,organic_search,35-44,livingstonmatthew@example.org
3953,2024-02-24,US,desktop,organic_search,18-24,youngivan@example.org
3954,2024-01-01,IN,mobile,email,45-54,cgonzales@example.org
3955,2024-03-19,DE,mobile,social_media,55+,wscott@example.org
3956,2024-01-01,US,mobile,referral,35-44,christopherberry@example.com
3957,2024-01-01,UK,desktop,email,18-24,jenniferyoung@example.net
3958,2024-01-01,AE,mobile,social_media,45-54,garciadustin@example.org
3959,2024-02-14,AE,desktop,organic_search,18-24,christopher60@example.org
3960,2024-01-01,US,desktop,organic_search,55+,youngsarah@example.com
3961,2024-01-08,BR,desktop,direct,55+,cheryl14@example.com
3962,2024-01-01,IN,desktop,paid_search,35-44,lmann@example.com
3963,2024-01-01,US,desktop,referral,55+,taylorbradley@example.org
3964,2024-01-01,US,desktop,paid_search,55+,johnsondavid@example.net
3965,2024-01-01,US,mobile,organic_search,25-34,gwallace@example.com
3966,2024-01-01,US,mobile,organic_search,18-24,ysanders@example.net
3967,2024-06-12,AE,mobile,paid_search,18-24,kevin03@example.com
3968,2024-02-14,SG,desktop,paid_search,55+,burnettjames@example.net
3969,2024-01-01,DE,desktop,direct,18-24,gregoryjordan@example.net
3970,2024-01-01,US,desktop,organic_search,25-34,sschmidt@example.org
3971,2024-01-01,DE,mobile,organic_search,45-54,penakimberly@example.org
3972,2024-01-01,US,desktop,email,25-34,aliciastevenson@example.net
3973,2024-01-01,US,desktop,organic_search,55+,vjones@example.net
3974,2024-01-01,US,mobile,referral,25-34,vhunter@example.com
3975,2024-01-01,US,desktop,paid_search,45-54,alisonreed@example.org
3976,2024-01-01,AU,mobile,email,18-24,ortizjohn@example.com
3977,2024-03-04,CA,mobile,paid_search,35-44,daviswendy@example.com
3978,2024-02-01,US,mobile,social_media,25-34,acolon@example.org
3979,2024-01-01,US,desktop,social_media,55+,jeffreynolan@example.net
3980,2024-02-15,US,mobile,social_media,35-44,across@example.com
3981,2024-03-19,SG,desktop,organic_search,55+,cruzkimberly@example.org
3982,2024-01-01,FR,mobile,email,45-54,amandamelton@example.com
3983,2024-01-22,DE,desktop,organic_search,55+,richardsjeffrey@example.org
3984,2024-01-01,BR,mobile,social_media,45-54,ryanjackson@example.com
3985,2024-04-23,DE,desktop,organic_search,25-34,mary23@example.net
3986,2024-01-01,US,desktop,social_media,55+,matthewserrano@example.org
3987,2024-01-01,US,desktop,email,45-54,jacksonjason@example.org
3988,2024-05-14,US,tablet,referral,18-24,carolmoore@example.org
3989,2024-02-22,SG,mobile,paid_search,18-24,michaelorozco@example.com
3990,2024-05-22,BR,mobile,paid_search,55+,matthew91@example.com
3991,2024-05-17,CA,mobile,organic_search,35-44,frazierrachel@example.org
3992,2024-01-01,UK,desktop,organic_search,45-54,valerie06@example.org
3993,2024-01-19,DE,desktop,social_media,25-34,arroyosteven@example.net
3994,2024-01-01,US,mobile,organic_search,18-24,smithjoseph@example.com
3995,2024-01-13,US,mobile,email,35-44,whitneyrussell@example.org
3996,2024-05-02,SG,desktop,referral,25-34,cochranmark@example.com
3997,2024-01-01,AU,mobile,organic_search,35-44,veronicawilson@example.com
3998,2024-01-01,IN,mobile,direct,35-44,harrisleah@example.net
3999,2024-03-18,SG,mobile,social_media,35-44,jcarroll@example.org
4000,2024-01-01,US,desktop,organic_search,35-44,kbrown@example.org
4001,2024-05-14,AU,mobile,email,18-24,bradleycaitlin@example.org
4002,2024-05-13,DE,desktop,email,45-54,sgreen@example.net
4003,2024-03-15,US,mobile,organic_search,45-54,holmesmarc@example.com
4004,2024-05-24,CA,desktop,direct,35-44,curtis61@example.org
4005,2024-02-02,US,desktop,referral,45-54,martinyang@example.net
4006,2024-01-01,FR,desktop,paid_search,25-34,muellerlawrence@example.org
4007,2024-01-01,IN,mobile,paid_search,18-24,michael35@example.net
4008,2024-01-01,FR,desktop,social_media,55+,debrasolis@example.com
4009,2024-01-01,US,desktop,organic_search,45-54,fjackson@example.com
4010,2024-01-01,US,mobile,paid_search,55+,reginaldblevins@example.com
4011,2024-01-26,US,desktop,social_media,25-34,zwest@example.org
4012,2024-05-30,IN,mobile,email,25-34,nmartinez@example.com
4013,2024-01-01,IN,desktop,social_media,55+,fbranch@example.org
4014,2024-03-24,US,mobile,paid_search,25-34,jessica18@example.org
4015,2024-01-01,DE,desktop,social_media,18-24,charlesdennis@example.com
4016,2024-01-01,US,mobile,direct,25-34,christianstuart@example.net
4017,2024-01-01,FR,desktop,direct,18-24,agonzales@example.net
4018,2024-01-01,DE,desktop,paid_search,18-24,knappmario@example.net
4019,2024-01-11,UK,mobile,social_media,55+,tinawilliams@example.net
4020,2024-03-16,BR,desktop,organic_search,55+,jamiebrown@example.com
4021,2024-01-01,UK,desktop,social_media,45-54,mark51@example.net
4022,2024-01-01,BR,mobile,direct,18-24,jnguyen@example.org
4023,2024-01-01,FR,desktop,referral,45-54,gwilliamson@example.net
4024,2024-02-16,CA,mobile,direct,55+,markbrown@example.com
4025,2024-01-01,DE,tablet,social_media,35-44,daltonnathan@example.com
